,index,Month,Reporter,2nd Partner,2nd Partner Code,2nd Partner ISO,Aggregate Level,Alt Qty,Alt Qty Unit,Alt Qty Unit Code,CIF Trade Value (US$),Commodity Code,Customs,Customs Proc. Code,FOB Trade Value (US$),Flag,Gross weight (kg),Is Leaf Code,Mode of Transport,Mode of Transport Code,Netweight (kg),Partner Code,Partner ISO,Period,Qty,Qty Unit,Qty Unit Code,Reporter Code,Reporter ISO,Trade Flow Code,Trade Value (US$),Unnamed: 0,Year
896,896,201907,TFYR of Macedonia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,807.0,,1.0,39093562.666666664,345.0,2018.0
897,897,201907,Thailand,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,764.0,,1.0,819739509.0,,2017.5
898,898,201907,Togo,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,768.0,,1.0,8871493.666666666,334.0,2018.0
899,899,201907,Turkey,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,792.0,,1.0,1520254906.0,338.0,2018.0
900,900,201907,Uganda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,800.0,,1.0,29081048.0,,2018.0
901,901,201907,Ukraine,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,804.0,,1.0,122890031.33333333,341.0,2018.0
902,902,201907,United Arab Emirates,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201757,,,,784.0,,1.0,442145785.0,,2017.5
903,903,201907,United Kingdom,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,826.0,,1.0,541379379.0,353.0,2018.0
904,904,201907,United Rep. of Tanzania,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,834.0,,1.0,44472355.0,,2018.0
905,905,201907,United States of America,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,842.0,,1.0,2613815410.3333335,357.0,2018.0
906,906,201907,Yemen,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201857,,,,887.0,,1.0,17909764.0,365.0,2018.5
907,907,201907,Zambia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,894.0,,1.0,15582992.0,369.0,2018.0
908,908,201907,Zimbabwe,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201807,,,,716.0,,1.0,9950865.333333334,314.0,2018.0
909,909,201908,Angola,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,24.0,,1.0,20156436.0,2.0,2018.0
910,910,201908,Antigua and Barbuda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,28.0,,1.0,932820.0,6.0,2018.0
911,911,201908,Argentina,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,32.0,,1.0,100021303.0,14.0,2018.0
912,912,201908,Armenia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,51.0,,1.0,8494496.333333334,22.0,2018.0
913,913,201908,Australia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,36.0,,1.0,81958034.66666667,18.0,2018.0
914,914,201908,Azerbaijan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,31.0,,1.0,31090517.333333332,10.0,2018.0
915,915,201908,Bahrain,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,48.0,,1.0,25670058.0,,2017.5
916,916,201908,Barbados,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,52.0,,1.0,1121920.0,,2017.5
917,917,201908,Belarus,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,112.0,,1.0,147211166.66666666,55.0,2018.0
918,918,201908,Belgium,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,56.0,,1.0,1001611231.0,27.0,2018.0
919,919,201908,Belize,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,84.0,,1.0,1952900.0,43.0,2018.0
920,920,201908,Benin,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,204.0,,1.0,6875242.0,91.0,2018.0
921,921,201908,Bermuda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,60.0,,1.0,219547.0,,2017.5
922,922,201908,Bolivia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,68.0,,1.0,42375022.0,,2017.5
923,923,201908,Bosnia Herzegovina,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,70.0,,1.0,25980860.0,31.0,2018.0
924,924,201908,Botswana,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,72.0,,1.0,5649092.666666667,35.0,2018.0
925,925,201908,Brazil,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201808,,,,76.0,,1.0,215699858.0,39.0,2018.0
926,926,201908,Brunei Darussalam,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,96.0,,1.0,7306755.5,,2017.5
927,927,201908,Bulgaria,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,100.0,,1.0,107166127.33333333,51.0,2018.0
928,928,201908,Burundi,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201708,,,,108.0,,1.0,4145244.0,,2017.0
929,929,201908,Canada,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,124.0,,1.0,662222241.3333334,59.0,2018.0
930,930,201908,Chile,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,152.0,,1.0,138765394.33333334,63.0,2018.0
931,931,201908,China,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201708,,,,156.0,,1.0,1696975101.0,,2017.0
932,932,201908,"China, Hong Kong SAR",,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,344.0,,1.0,173567020.33333334,139.0,2018.0
933,933,201908,"China, Macao SAR",,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,446.0,,1.0,7746115.0,197.0,2018.0
934,934,201908,Colombia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,170.0,,1.0,148742043.0,67.0,2018.0
935,935,201908,Comoros,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,174.0,,1.0,669585.3333333334,71.0,2018.0
936,936,201908,Congo,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,178.0,,1.0,1040632.6666666666,75.0,2018.0
937,937,201908,Croatia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,191.0,,1.0,43631825.333333336,79.0,2018.0
938,938,201908,Cyprus,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,196.0,,1.0,4931384.666666667,83.0,2018.0
939,939,201908,Czech Rep.,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201808,,,,203.0,,1.0,497439012.6666667,87.0,2018.0
940,940,201908,CÃ´te d'Ivoire,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201908,,,,384.0,,1.0,10489808.0,163.0,2019.0
941,941,201908,Côte d'Ivoire,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201758,,,,384.0,,1.0,18098917.0,,2017.5
942,942,201908,Denmark,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,208.0,,1.0,171017050.66666666,95.0,2018.0
943,943,201908,EU-28,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,97.0,,1.0,2724959505.0,47.0,2018.0
944,944,201908,Ecuador,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,218.0,,1.0,68396141.0,99.0,2018.0
945,945,201908,Egypt,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201808,,,,818.0,,1.0,349080988.3333333,350.0,2018.0
946,946,201908,El Salvador,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,222.0,,1.0,32665754.0,103.0,2018.0
947,947,201908,Estonia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,233.0,,1.0,50674699.0,107.0,2018.0
948,948,201908,Ethiopia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201758,,,,231.0,,1.0,78456174.0,,2017.5
949,949,201908,Finland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,246.0,,1.0,240276694.33333334,111.0,2018.0
950,950,201908,France,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201758,,,,251.0,,1.0,734096031.5,,2017.5
951,951,201908,Gambia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,270.0,,1.0,490818.0,119.0,2018.0
952,952,201908,Georgia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,268.0,,1.0,21407496.333333332,115.0,2018.0
953,953,201908,Germany,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,276.0,,1.0,2313626834.6666665,123.0,2018.0
954,954,201908,Ghana,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,288.0,,1.0,37268613.666666664,127.0,2018.0
955,955,201908,Greece,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,300.0,,1.0,81548466.66666667,131.0,2018.0
956,956,201908,Greenland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,304.0,,1.0,269116.5,,2017.5
957,957,201908,Guatemala,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,320.0,,1.0,61988770.0,135.0,2018.0
958,958,201908,Guyana,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,328.0,,1.0,2536894.5,,2017.5
959,959,201908,Honduras,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201708,,,,340.0,,1.0,27588216.0,,2017.0
960,960,201908,Hungary,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,348.0,,1.0,199959472.66666666,143.0,2018.0
961,961,201908,Iceland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,352.0,,1.0,3960053.6666666665,147.0,2018.0
962,962,201908,India,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,699.0,,1.0,1153666024.6666667,295.0,2018.0
963,963,201908,Indonesia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201708,,,,360.0,,1.0,649070258.0,,2017.0
964,964,201908,Ireland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,372.0,,1.0,52605549.333333336,151.0,2018.0
965,965,201908,Israel,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,376.0,,1.0,132047333.33333333,155.0,2018.0
966,966,201908,Italy,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,381.0,,1.0,1099623181.0,159.0,2018.0
967,967,201908,Japan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,392.0,,1.0,589394606.0,167.0,2018.0
968,968,201908,Jordan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201708,,,,400.0,,1.0,53392338.0,,2017.0
969,969,201908,Kazakhstan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,398.0,,1.0,104249977.33333333,171.0,2018.0
970,970,201908,Kenya,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,404.0,,1.0,55249667.5,,2017.5
971,971,201908,Kuwait,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201708,,,,414.0,,1.0,61932454.0,,2017.0
972,972,201908,Kyrgyzstan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,417.0,,1.0,17139269.0,179.0,2018.0
973,973,201908,Lao People's Dem. Rep.,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201908,,,,418.0,,1.0,18003687.0,182.0,2019.0
974,974,201908,Latvia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,428.0,,1.0,48793227.333333336,186.0,2018.0
975,975,201908,Lithuania,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,440.0,,1.0,68529532.66666667,190.0,2018.0
976,976,201908,Luxembourg,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,442.0,,1.0,104229214.0,194.0,2018.0
977,977,201908,Madagascar,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,450.0,,1.0,7106305.666666667,201.0,2018.0
978,978,201908,Malaysia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,458.0,,1.0,474184912.0,,2017.5
979,979,201908,Maldives,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,462.0,,1.0,6332129.0,,2018.0
980,980,201908,Malta,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201908,,,,470.0,,1.0,2400754.0,205.0,2019.0
981,981,201908,Mauritius,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,480.0,,1.0,6372479.0,209.0,2018.0
982,982,201908,Mexico,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201808,,,,484.0,,1.0,981209768.6666666,213.0,2018.0
983,983,201908,Mongolia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,496.0,,1.0,17904582.666666668,217.0,2018.0
984,984,201908,Montenegro,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,499.0,,1.0,6273919.333333333,225.0,2018.0
985,985,201908,Morocco,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201858,,,,504.0,,1.0,90670704.0,228.0,2018.5
986,986,201908,Mozambique,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201758,,,,508.0,,1.0,10830616.0,,2017.5
987,987,201908,Myanmar,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,104.0,,1.0,55199200.0,,2017.5
988,988,201908,Namibia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201708,,,,516.0,,1.0,7181747.0,,2017.0
989,989,201908,New Zealand,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,554.0,,1.0,33044873.333333332,232.0,2018.0
990,990,201908,Norway,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,579.0,,1.0,73997092.33333333,236.0,2018.0
991,991,201908,Oman,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,512.0,,1.0,147631227.0,,2018.0
992,992,201908,Pakistan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,586.0,,1.0,306338105.0,240.0,2018.0
993,993,201908,Paraguay,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,600.0,,1.0,26937034.666666668,244.0,2018.0
994,994,201908,Peru,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,604.0,,1.0,153247647.33333334,248.0,2018.0
995,995,201908,Philippines,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,608.0,,1.0,344453967.6666667,251.0,2018.0
996,996,201908,Poland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,616.0,,1.0,730407620.0,255.0,2018.0
997,997,201908,Portugal,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,620.0,,1.0,201891786.0,259.0,2018.0
998,998,201908,Qatar,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201858,,,,634.0,,1.0,36982044.0,263.0,2018.5
999,999,201908,Rep. of Korea,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,410.0,,1.0,1255271317.6666667,175.0,2018.0
1000,1000,201908,Rep. of Moldova,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,498.0,,1.0,10342507.333333334,221.0,2018.0
1001,1001,201908,Romania,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,642.0,,1.0,239621519.0,267.0,2018.0
1002,1002,201908,Russian Federation,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,643.0,,1.0,463758592.0,271.0,2018.0
1003,1003,201908,Rwanda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,646.0,,1.0,9882244.666666666,275.0,2018.0
1004,1004,201908,Saint Kitts and Nevis,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201708,,,,659.0,,1.0,599285.0,,2017.0
1005,1005,201908,Samoa,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,882.0,,1.0,889269.0,,2018.0
1006,1006,201908,Sao Tome and Principe,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,678.0,,1.0,45640.666666666664,279.0,2018.0
1007,1007,201908,Saudi Arabia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201708,,,,682.0,,1.0,175763956.0,,2017.0
1008,1008,201908,Senegal,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201858,,,,686.0,,1.0,23892243.0,283.0,2018.5
1009,1009,201908,Serbia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,688.0,,1.0,46844107.666666664,287.0,2018.0
1010,1010,201908,Seychelles,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,690.0,,1.0,2523031.0,291.0,2018.0
1011,1011,201908,Singapore,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,702.0,,1.0,193174284.33333334,299.0,2018.0
1012,1012,201908,Slovakia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,703.0,,1.0,209342474.66666666,303.0,2018.0
1013,1013,201908,Slovenia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,705.0,,1.0,107531018.33333333,307.0,2018.0
1014,1014,201908,South Africa,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,710.0,,1.0,96039378.66666667,311.0,2018.0
1015,1015,201908,Spain,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,724.0,,1.0,667796782.3333334,319.0,2018.0
1016,1016,201908,State of Palestine,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,275.0,,1.0,24375228.5,,2017.5
1017,1017,201908,Swaziland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,748.0,,1.0,2832914.0,323.0,2018.0
1018,1018,201908,Sweden,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,752.0,,1.0,378978370.3333333,327.0,2018.0
1019,1019,201908,Switzerland,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,757.0,,1.0,177009385.33333334,331.0,2018.0
1020,1020,201908,TFYR of Macedonia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,807.0,,1.0,34413487.666666664,346.0,2018.0
1021,1021,201908,Thailand,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,764.0,,1.0,1134206705.0,,2017.5
1022,1022,201908,Togo,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,768.0,,1.0,6252090.333333333,335.0,2018.0
1023,1023,201908,Turkey,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,792.0,,1.0,1310838288.6666667,339.0,2018.0
1024,1024,201908,Uganda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201808,,,,800.0,,1.0,34283288.0,,2018.0
1025,1025,201908,Ukraine,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,804.0,,1.0,122317518.0,342.0,2018.0
1026,1026,201908,United Arab Emirates,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201758,,,,784.0,,1.0,420914024.5,,2017.5
1027,1027,201908,United Kingdom,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,,0.0,,201808,,,,826.0,,1.0,462538986.0,354.0,2018.0
1028,1028,201908,United Rep. of Tanzania,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,834.0,,1.0,38236314.0,,2018.0
1029,1029,201908,United States of America,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,842.0,,1.0,2425654832.3333335,358.0,2018.0
1030,1030,201908,Yemen,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201858,,,,887.0,,1.0,9177208.5,366.0,2018.5
1031,1031,201908,Zambia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,894.0,,1.0,17488201.666666668,370.0,2018.0
1032,1032,201908,Zimbabwe,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201808,,,,716.0,,1.0,10854758.333333334,315.0,2018.0
1033,1033,201909,Angola,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,24.0,,1.0,14208554.666666666,3.0,2018.0
1034,1034,201909,Antigua and Barbuda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,28.0,,1.0,379628.6666666667,7.0,2018.0
1035,1035,201909,Argentina,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,32.0,,1.0,85240929.0,15.0,2018.0
1036,1036,201909,Armenia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,51.0,,1.0,9337652.333333334,23.0,2018.0
1037,1037,201909,Australia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,36.0,,1.0,76258036.66666667,19.0,2018.0
1038,1038,201909,Azerbaijan,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,31.0,,1.0,28709368.666666668,11.0,2018.0
1039,1039,201909,Bahrain,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,48.0,,1.0,21818049.5,,2017.5
1040,1040,201909,Barbados,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,52.0,,1.0,660081.5,,2017.5
1041,1041,201909,Belarus,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,112.0,,1.0,143292433.33333334,56.0,2018.0
1042,1042,201909,Belgium,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,56.0,,1.0,966647643.0,28.0,2018.0
1043,1043,201909,Belize,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,84.0,,1.0,2138243.3333333335,44.0,2018.0
1044,1044,201909,Benin,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,204.0,,1.0,3711219.6666666665,92.0,2018.0
1045,1045,201909,Bermuda,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,60.0,,1.0,112997.5,,2017.5
1046,1046,201909,Bolivia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,68.0,,1.0,30484631.5,,2017.5
1047,1047,201909,Bosnia Herzegovina,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,70.0,,1.0,30652228.333333332,32.0,2018.0
1048,1048,201909,Botswana,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,72.0,,1.0,5555749.666666667,36.0,2018.0
1049,1049,201909,Brazil,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,76.0,,1.0,207093561.0,40.0,2018.0
1050,1050,201909,Brunei Darussalam,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201759,,,,96.0,,1.0,13956556.5,,2017.5
1051,1051,201909,Bulgaria,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,100.0,,1.0,105954778.33333333,52.0,2018.0
1052,1052,201909,Burundi,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201709,,,,108.0,,1.0,3632147.0,,2017.0
1053,1053,201909,Canada,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,124.0,,1.0,592165475.3333334,60.0,2018.0
1054,1054,201909,Chile,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,152.0,,1.0,104441456.66666667,64.0,2018.0
1055,1055,201909,China,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201709,,,,156.0,,1.0,1912123564.0,,2017.0
1056,1056,201909,"China, Hong Kong SAR",,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,344.0,,1.0,160055810.0,140.0,2018.0
1057,1057,201909,"China, Macao SAR",,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201859,,,,446.0,,1.0,10737578.0,198.0,2018.5
1058,1058,201909,Colombia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,170.0,,1.0,132426107.0,68.0,2018.0
1059,1059,201909,Comoros,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,174.0,,1.0,536502.0,72.0,2018.0
1060,1060,201909,Congo,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,178.0,,1.0,1100086.3333333333,76.0,2018.0
1061,1061,201909,Croatia,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,191.0,,1.0,54285417.666666664,80.0,2018.0
1062,1062,201909,Cyprus,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,196.0,,1.0,11692974.0,84.0,2018.0
1063,1063,201909,Czech Rep.,,,,2.0,,,,,72.0,,,,0.0,,0.0,,,0.0,0.0,,201809,,,,203.0,,1.0,519756646.0,88.0,2018.0
